Model,Dataset,Scene,filename,Metric,standard_value,Masked_Value,Difference
linprim,mp360,bonsai,linprim_bonsai_DSCF5629.png,PSNR,32.56149673461914,27.522994995117188,5.038501739501953
linprim,mp360,bonsai,linprim_bonsai_DSCF5637.png,PSNR,24.66823387145996,19.92264175415039,4.74559211730957
linprim,mp360,bonsai,linprim_bonsai_DSCF5645.png,PSNR,30.802417755126953,25.83767318725586,4.964744567871094
linprim,mp360,bonsai,linprim_bonsai_DSCF5653.png,PSNR,28.522342681884766,23.40400505065918,5.118337631225586
linprim,mp360,bonsai,linprim_bonsai_DSCF5661.png,PSNR,26.804622650146484,21.285057067871094,5.519565582275391
linprim,mp360,bonsai,linprim_bonsai_DSCF5669.png,PSNR,30.626190185546875,26.11757469177246,4.508615493774414
linprim,mp360,bonsai,linprim_bonsai_DSCF5677.png,PSNR,33.05229187011719,27.86228370666504,5.190008163452148
linprim,mp360,bonsai,linprim_bonsai_DSCF5685.png,PSNR,24.509126663208008,19.27117347717285,5.237953186035156
linprim,mp360,bonsai,linprim_bonsai_DSCF5693.png,PSNR,28.11220932006836,23.245641708374023,4.866567611694336
linprim,mp360,bonsai,linprim_bonsai_DSCF5701.png,PSNR,32.855064392089844,27.902122497558594,4.95294189453125
linprim,mp360,bonsai,linprim_bonsai_DSCF5709.png,PSNR,31.583316802978516,26.548097610473633,5.035219192504883
linprim,mp360,bonsai,linprim_bonsai_DSCF5717.png,PSNR,31.433631896972656,26.754108428955078,4.679523468017578
linprim,mp360,bonsai,linprim_bonsai_DSCF5725.png,PSNR,34.14002990722656,28.754234313964844,5.385795593261719
linprim,mp360,bonsai,linprim_bonsai_DSCF5733.png,PSNR,33.38087463378906,27.676382064819336,5.704492568969727
linprim,mp360,bonsai,linprim_bonsai_DSCF5741.png,PSNR,32.98234558105469,27.51814079284668,5.464204788208008
linprim,mp360,bonsai,linprim_bonsai_DSCF5749.png,PSNR,32.982330322265625,29.123672485351562,3.8586578369140625
linprim,mp360,bonsai,linprim_bonsai_DSCF5757.png,PSNR,31.6519718170166,27.401884078979492,4.250087738037109
linprim,mp360,bonsai,linprim_bonsai_DSCF5765.png,PSNR,30.423519134521484,24.60552406311035,5.817995071411133
linprim,mp360,bonsai,linprim_bonsai_DSCF5773.png,PSNR,32.76715850830078,27.60422706604004,5.162931442260742
linprim,mp360,bonsai,linprim_bonsai_DSCF5781.png,PSNR,33.55046844482422,28.316572189331055,5.233896255493164
linprim,mp360,bonsai,linprim_bonsai_DSCF5789.png,PSNR,32.42612838745117,27.989910125732422,4.43621826171875
linprim,mp360,bonsai,linprim_bonsai_DSCF5797.png,PSNR,33.11429214477539,28.122570037841797,4.991722106933594
linprim,mp360,bonsai,linprim_bonsai_DSCF5805.png,PSNR,34.564720153808594,28.987812042236328,5.576908111572266
linprim,mp360,bonsai,linprim_bonsai_DSCF5813.png,PSNR,31.0267333984375,25.556028366088867,5.470705032348633
linprim,mp360,bonsai,linprim_bonsai_DSCF5821.png,PSNR,34.67747497558594,29.320171356201172,5.357303619384766
linprim,mp360,bonsai,linprim_bonsai_DSCF5829.png,PSNR,34.96950912475586,28.74309730529785,6.226411819458008
linprim,mp360,bonsai,linprim_bonsai_DSCF5837.png,PSNR,27.93865394592285,23.843589782714844,4.095064163208008
linprim,mp360,bonsai,linprim_bonsai_DSCF5845.png,PSNR,29.113555908203125,24.8007869720459,4.312768936157227
linprim,mp360,bonsai,linprim_bonsai_DSCF5853.png,PSNR,29.798980712890625,26.61538314819336,3.1835975646972656
linprim,mp360,bonsai,linprim_bonsai_DSCF5565.png,SSIM,0.8751434683799744,0.7714914679527283,0.1036520004272461
linprim,mp360,bonsai,linprim_bonsai_DSCF5573.png,SSIM,0.9266428351402283,0.8912457823753357,0.03539705276489258
linprim,mp360,bonsai,linprim_bonsai_DSCF5581.png,SSIM,0.9468870759010315,0.9419607520103455,0.004926323890686035
linprim,mp360,bonsai,linprim_bonsai_DSCF5589.png,SSIM,0.9415425658226013,0.9185381531715393,0.02300441265106201
linprim,mp360,bonsai,linprim_bonsai_DSCF5597.png,SSIM,0.9457241892814636,0.9335781931877136,0.01214599609375
linprim,mp360,bonsai,linprim_bonsai_DSCF5605.png,SSIM,0.9502651691436768,0.9450170993804932,0.005248069763183594
linprim,mp360,bonsai,linprim_bonsai_DSCF5613.png,SSIM,0.9305363297462463,0.9363170266151428,-0.005780696868896484
linprim,mp360,bonsai,linprim_bonsai_DSCF5621.png,SSIM,0.9453597068786621,0.9356444478034973,0.009715259075164795
linprim,mp360,bonsai,linprim_bonsai_DSCF5629.png,SSIM,0.9501994252204895,0.9501227140426636,7.671117782592773e-05
linprim,mp360,bonsai,linprim_bonsai_DSCF5637.png,SSIM,0.9260022044181824,0.8906126022338867,0.035389602184295654
linprim,mp360,bonsai,linprim_bonsai_DSCF5645.png,SSIM,0.9282712340354919,0.8929476141929626,0.0353236198425293
linprim,mp360,bonsai,linprim_bonsai_DSCF5653.png,SSIM,0.9332956671714783,0.9103811383247375,0.022914528846740723
linprim,mp360,bonsai,linprim_bonsai_DSCF5661.png,SSIM,0.9024373888969421,0.8584024310112,0.04403495788574219
linprim,mp360,bonsai,linprim_bonsai_DSCF5669.png,SSIM,0.9360021948814392,0.9258657097816467,0.01013648509979248
linprim,mp360,bonsai,linprim_bonsai_DSCF5677.png,SSIM,0.9463586211204529,0.9422030448913574,0.004155576229095459
linprim,mp360,bonsai,linprim_bonsai_DSCF5685.png,SSIM,0.8598870635032654,0.8287532329559326,0.031133830547332764
linprim,mp360,bonsai,linprim_bonsai_DSCF5693.png,SSIM,0.9288403987884521,0.9047688841819763,0.02407151460647583
linprim,mp360,bonsai,linprim_bonsai_DSCF5701.png,SSIM,0.9407095909118652,0.9339150190353394,0.006794571876525879
linprim,mp360,bonsai,linprim_bonsai_DSCF5709.png,SSIM,0.9360907077789307,0.9232097864151001,0.012880921363830566
linprim,mp360,bonsai,linprim_bonsai_DSCF5717.png,SSIM,0.9351776242256165,0.9246078729629517,0.010569751262664795
linprim,mp360,bonsai,linprim_bonsai_DSCF5725.png,SSIM,0.9435635209083557,0.9357879757881165,0.007775545120239258
linprim,mp360,bonsai,linprim_bonsai_DSCF5733.png,SSIM,0.9486907720565796,0.9415927529335022,0.007098019123077393
linprim,mp360,bonsai,linprim_bonsai_DSCF5741.png,SSIM,0.9389943480491638,0.9175431132316589,0.021451234817504883
linprim,mp360,bonsai,linprim_bonsai_DSCF5749.png,SSIM,0.9440118074417114,0.9405001401901245,0.003511667251586914
linprim,mp360,bonsai,linprim_bonsai_DSCF5757.png,SSIM,0.9378064274787903,0.9188780784606934,0.018928349018096924
linprim,mp360,bonsai,linprim_bonsai_DSCF5765.png,SSIM,0.9407949447631836,0.8877819180488586,0.05301302671432495
linprim,mp360,bonsai,linprim_bonsai_DSCF5773.png,SSIM,0.9460349082946777,0.922266960144043,0.023767948150634766
linprim,mp360,bonsai,linprim_bonsai_DSCF5781.png,SSIM,0.951773464679718,0.9323982000350952,0.019375264644622803
linprim,mp360,bonsai,linprim_bonsai_DSCF5789.png,SSIM,0.9524340629577637,0.9371793866157532,0.015254676342010498
linprim,mp360,bonsai,linprim_bonsai_DSCF5797.png,SSIM,0.9499855041503906,0.9208310842514038,0.029154419898986816
linprim,mp360,bonsai,linprim_bonsai_DSCF5805.png,SSIM,0.9586952924728394,0.9506305456161499,0.008064746856689453
linprim,mp360,bonsai,linprim_bonsai_DSCF5813.png,SSIM,0.9313017129898071,0.8931560516357422,0.03814566135406494
linprim,mp360,bonsai,linprim_bonsai_DSCF5821.png,SSIM,0.9490085244178772,0.9329606890678406,0.01604783535003662
linprim,mp360,bonsai,linprim_bonsai_DSCF5829.png,SSIM,0.9572756886482239,0.9520381093025208,0.005237579345703125
linprim,mp360,bonsai,linprim_bonsai_DSCF5837.png,SSIM,0.9187420606613159,0.8967795372009277,0.021962523460388184
linprim,mp360,bonsai,linprim_bonsai_DSCF5845.png,SSIM,0.9261009693145752,0.9082203507423401,0.017880618572235107
linprim,mp360,bonsai,linprim_bonsai_DSCF5853.png,SSIM,0.9379207491874695,0.9072138667106628,0.03070688247680664
linprim,mp360,bonsai,linprim_bonsai_DSCF5565.png,LPIPS,0.23467376828193665,0.15416255593299866,-0.08051121234893799
linprim,mp360,bonsai,linprim_bonsai_DSCF5573.png,LPIPS,0.16744208335876465,0.10679172724485397,-0.060650356113910675
linprim,mp360,bonsai,linprim_bonsai_DSCF5581.png,LPIPS,0.1503763496875763,0.07147751748561859,-0.0788988322019577
linprim,mp360,bonsai,linprim_bonsai_DSCF5589.png,LPIPS,0.18120193481445312,0.119057297706604,-0.06214463710784912
linprim,mp360,bonsai,linprim_bonsai_DSCF5597.png,LPIPS,0.15001457929611206,0.06443779170513153,-0.08557678759098053
linprim,mp360,bonsai,linprim_bonsai_DSCF5605.png,LPIPS,0.1459839940071106,0.060758620500564575,-0.08522537350654602
linprim,mp360,bonsai,linprim_bonsai_DSCF5613.png,LPIPS,0.17075513303279877,0.0652351975440979,-0.10551993548870087
linprim,mp360,bonsai,linprim_bonsai_DSCF5621.png,LPIPS,0.1526060849428177,0.09665391594171524,-0.05595216900110245
linprim,mp360,bonsai,linprim_bonsai_DSCF5629.png,LPIPS,0.1432231068611145,0.06241647154092789,-0.08080663532018661
linprim,mp360,bonsai,linprim_bonsai_DSCF5637.png,LPIPS,0.16099043190479279,0.09528935700654984,-0.06570107489824295
linprim,mp360,bonsai,linprim_bonsai_DSCF5645.png,LPIPS,0.1486743837594986,0.18317589163780212,0.03450150787830353
linprim,mp360,bonsai,linprim_bonsai_DSCF5653.png,LPIPS,0.16164085268974304,0.0857853963971138,-0.07585545629262924
linprim,mp360,bonsai,linprim_bonsai_DSCF5661.png,LPIPS,0.21768203377723694,0.10378281027078629,-0.11389922350645065
linprim,mp360,bonsai,linprim_bonsai_DSCF5669.png,LPIPS,0.1341373771429062,0.10765577107667923,-0.02648160606622696
linprim,mp360,bonsai,linprim_bonsai_DSCF5677.png,LPIPS,0.12000316381454468,0.06240284815430641,-0.057600315660238266
linprim,mp360,bonsai,linprim_bonsai_DSCF5685.png,LPIPS,0.23542118072509766,0.12458468973636627,-0.11083649098873138
linprim,mp360,bonsai,linprim_bonsai_DSCF5693.png,LPIPS,0.17023997008800507,0.09090763330459595,-0.07933233678340912
linprim,mp360,bonsai,linprim_bonsai_DSCF5701.png,LPIPS,0.17051959037780762,0.08821582794189453,-0.08230376243591309
linprim,mp360,bonsai,linprim_bonsai_DSCF5709.png,LPIPS,0.18189117312431335,0.07397384941577911,-0.10791732370853424
linprim,mp360,bonsai,linprim_bonsai_DSCF5717.png,LPIPS,0.2093781977891922,0.09169106930494308,-0.11768712848424911
linprim,mp360,bonsai,linprim_bonsai_DSCF5725.png,LPIPS,0.2191678285598755,0.10072723031044006,-0.11844059824943542
linprim,mp360,bonsai,linprim_bonsai_DSCF5733.png,LPIPS,0.19902382791042328,0.06259720027446747,-0.1364266276359558
linprim,mp360,bonsai,linprim_bonsai_DSCF5741.png,LPIPS,0.22500883042812347,0.07636021822690964,-0.14864861220121384
linprim,mp360,bonsai,linprim_bonsai_DSCF5749.png,LPIPS,0.2047969400882721,0.08525381237268448,-0.11954312771558762
linprim,mp360,bonsai,linprim_bonsai_DSCF5757.png,LPIPS,0.26604634523391724,0.10502777248620987,-0.16101857274770737
linprim,mp360,bonsai,linprim_bonsai_DSCF5765.png,LPIPS,0.28272056579589844,0.0908595621585846,-0.19186100363731384
linprim,mp360,bonsai,linprim_bonsai_DSCF5773.png,LPIPS,0.26572686433792114,0.09333711862564087,-0.17238974571228027
linprim,mp360,bonsai,linprim_bonsai_DSCF5781.png,LPIPS,0.23923107981681824,0.06710535287857056,-0.17212572693824768
linprim,mp360,bonsai,linprim_bonsai_DSCF5789.png,LPIPS,0.23684360086917877,0.10962050408124924,-0.12722309678792953
linprim,mp360,bonsai,linprim_bonsai_DSCF5797.png,LPIPS,0.2269693911075592,0.0682157576084137,-0.1587536334991455
linprim,mp360,bonsai,linprim_bonsai_DSCF5805.png,LPIPS,0.215244859457016,0.03966042771935463,-0.17558443173766136
linprim,mp360,bonsai,linprim_bonsai_DSCF5813.png,LPIPS,0.2239648997783661,0.0804809182882309,-0.1434839814901352
linprim,mp360,bonsai,linprim_bonsai_DSCF5821.png,LPIPS,0.19761449098587036,0.05499979108572006,-0.1426146999001503
linprim,mp360,bonsai,linprim_bonsai_DSCF5829.png,LPIPS,0.17286908626556396,0.054454490542411804,-0.11841459572315216
linprim,mp360,bonsai,linprim_bonsai_DSCF5837.png,LPIPS,0.17140819132328033,0.0874895453453064,-0.08391864597797394
linprim,mp360,bonsai,linprim_bonsai_DSCF5845.png,LPIPS,0.18578341603279114,0.1379028558731079,-0.04788056015968323
linprim,mp360,bonsai,linprim_bonsai_DSCF5853.png,LPIPS,0.25995150208473206,0.12452492117881775,-0.1354265809059143
linprim,tnt,Caterpillar,linprim_Caterpillar_000001.png,PSNR,23.497812271118164,21.874732971191406,1.6230792999267578
linprim,tnt,Caterpillar,linprim_Caterpillar_000009.png,PSNR,29.750850677490234,26.27680015563965,3.474050521850586
linprim,tnt,Caterpillar,linprim_Caterpillar_000017.png,PSNR,28.84103775024414,26.658231735229492,2.1828060150146484
linprim,tnt,Caterpillar,linprim_Caterpillar_000025.png,PSNR,27.53340721130371,24.54451560974121,2.9888916015625
linprim,tnt,Caterpillar,linprim_Caterpillar_000033.png,PSNR,26.858219146728516,23.309743881225586,3.5484752655029297
linprim,tnt,Caterpillar,linprim_Caterpillar_000041.png,PSNR,21.693920135498047,21.961793899536133,-0.26787376403808594
linprim,tnt,Caterpillar,linprim_Caterpillar_000049.png,PSNR,22.972490310668945,21.396265029907227,1.5762252807617188
linprim,tnt,Caterpillar,linprim_Caterpillar_000057.png,PSNR,19.177146911621094,17.834867477416992,1.3422794342041016
linprim,tnt,Caterpillar,linprim_Caterpillar_000065.png,PSNR,20.905712127685547,18.647930145263672,2.257781982421875
linprim,tnt,Caterpillar,linprim_Caterpillar_000073.png,PSNR,18.83011817932129,17.90113639831543,0.9289817810058594
linprim,tnt,Caterpillar,linprim_Caterpillar_000081.png,PSNR,23.4254093170166,19.91478729248047,3.510622024536133
linprim,tnt,Caterpillar,linprim_Caterpillar_000089.png,PSNR,21.74751091003418,18.49887466430664,3.248636245727539
linprim,tnt,Caterpillar,linprim_Caterpillar_000097.png,PSNR,19.275775909423828,16.41667938232422,2.8590965270996094
linprim,tnt,Caterpillar,linprim_Caterpillar_000105.png,PSNR,19.982940673828125,17.5594539642334,2.4234867095947266
linprim,tnt,Caterpillar,linprim_Caterpillar_000113.png,PSNR,21.766645431518555,18.939950942993164,2.8266944885253906
linprim,tnt,Caterpillar,linprim_Caterpillar_000121.png,PSNR,21.60820198059082,19.37747573852539,2.2307262420654297
linprim,tnt,Caterpillar,linprim_Caterpillar_000129.png,PSNR,20.713409423828125,19.303958892822266,1.4094505310058594
linprim,tnt,Caterpillar,linprim_Caterpillar_000137.png,PSNR,26.186630249023438,23.595226287841797,2.5914039611816406
linprim,tnt,Caterpillar,linprim_Caterpillar_000145.png,PSNR,26.229084014892578,23.638059616088867,2.591024398803711
linprim,tnt,Caterpillar,linprim_Caterpillar_000153.png,PSNR,24.97003173828125,21.79579734802246,3.174234390258789
linprim,tnt,Caterpillar,linprim_Caterpillar_000161.png,PSNR,22.75560760498047,19.88205337524414,2.873554229736328
linprim,tnt,Caterpillar,linprim_Caterpillar_000169.png,PSNR,16.463354110717773,15.770500183105469,0.6928539276123047
linprim,tnt,Caterpillar,linprim_Caterpillar_000177.png,PSNR,23.437698364257812,19.720043182373047,3.7176551818847656
linprim,tnt,Caterpillar,linprim_Caterpillar_000185.png,PSNR,24.752914428710938,21.38778305053711,3.365131378173828
linprim,tnt,Caterpillar,linprim_Caterpillar_000193.png,PSNR,17.335418701171875,15.891576766967773,1.4438419342041016
linprim,tnt,Caterpillar,linprim_Caterpillar_000201.png,PSNR,20.19106674194336,17.525562286376953,2.6655044555664062
linprim,tnt,Caterpillar,linprim_Caterpillar_000209.png,PSNR,13.345163345336914,10.548142433166504,2.79702091217041
linprim,tnt,Caterpillar,linprim_Caterpillar_000217.png,PSNR,21.234148025512695,18.25925064086914,2.9748973846435547
linprim,tnt,Caterpillar,linprim_Caterpillar_000225.png,PSNR,19.13330078125,18.247455596923828,0.8858451843261719
linprim,tnt,Caterpillar,linprim_Caterpillar_000233.png,PSNR,13.1099271774292,10.554757118225098,2.5551700592041016
linprim,tnt,Caterpillar,linprim_Caterpillar_000241.png,PSNR,19.685199737548828,17.306581497192383,2.3786182403564453
linprim,tnt,Caterpillar,linprim_Caterpillar_000249.png,PSNR,21.61792755126953,18.63163948059082,2.986288070678711
linprim,tnt,Caterpillar,linprim_Caterpillar_000257.png,PSNR,21.62381362915039,17.20905876159668,4.414754867553711
linprim,tnt,Caterpillar,linprim_Caterpillar_000265.png,PSNR,22.072736740112305,18.897945404052734,3.1747913360595703
linprim,tnt,Caterpillar,linprim_Caterpillar_000273.png,PSNR,19.99820899963379,16.957979202270508,3.0402297973632812
linprim,tnt,Caterpillar,linprim_Caterpillar_000281.png,PSNR,16.825584411621094,16.077436447143555,0.7481479644775391
linprim,tnt,Caterpillar,linprim_Caterpillar_000289.png,PSNR,29.493791580200195,25.41826629638672,4.075525283813477
linprim,tnt,Caterpillar,linprim_Caterpillar_000297.png,PSNR,23.974201202392578,20.85672378540039,3.1174774169921875
linprim,tnt,Caterpillar,linprim_Caterpillar_000305.png,PSNR,23.545574188232422,20.4567813873291,3.0887928009033203
linprim,tnt,Caterpillar,linprim_Caterpillar_000313.png,PSNR,23.45269012451172,20.328338623046875,3.1243515014648438
linprim,tnt,Caterpillar,linprim_Caterpillar_000321.png,PSNR,14.993902206420898,14.06074047088623,0.933161735534668
linprim,tnt,Caterpillar,linprim_Caterpillar_000329.png,PSNR,22.644880294799805,20.097028732299805,2.5478515625
linprim,tnt,Caterpillar,linprim_Caterpillar_000337.png,PSNR,19.889925003051758,15.074560165405273,4.815364837646484
linprim,tnt,Caterpillar,linprim_Caterpillar_000345.png,PSNR,20.642505645751953,18.520591735839844,2.1219139099121094
linprim,tnt,Caterpillar,linprim_Caterpillar_000353.png,PSNR,21.904762268066406,18.285388946533203,3.619373321533203
linprim,tnt,Caterpillar,linprim_Caterpillar_000361.png,PSNR,23.593063354492188,21.338848114013672,2.2542152404785156
linprim,tnt,Caterpillar,linprim_Caterpillar_000369.png,PSNR,24.89958953857422,22.308147430419922,2.591442108154297
linprim,tnt,Caterpillar,linprim_Caterpillar_000377.png,PSNR,23.038938522338867,20.87543487548828,2.163503646850586
linprim,tnt,Caterpillar,linprim_Caterpillar_000001.png,SSIM,0.8667094111442566,0.7592265009880066,0.10748291015625
linprim,tnt,Caterpillar,linprim_Caterpillar_000009.png,SSIM,0.8754615783691406,0.8154510855674744,0.06001049280166626
linprim,tnt,Caterpillar,linprim_Caterpillar_000017.png,SSIM,0.8706806302070618,0.8228753805160522,0.04780524969100952
linprim,tnt,Caterpillar,linprim_Caterpillar_000025.png,SSIM,0.8372726440429688,0.7572082281112671,0.08006441593170166
linprim,tnt,Caterpillar,linprim_Caterpillar_000033.png,SSIM,0.8206729888916016,0.7524795532226562,0.06819343566894531
linprim,tnt,Caterpillar,linprim_Caterpillar_000041.png,SSIM,0.7825329899787903,0.7220830917358398,0.06044989824295044
linprim,tnt,Caterpillar,linprim_Caterpillar_000049.png,SSIM,0.8260608315467834,0.7635169625282288,0.06254386901855469
linprim,tnt,Caterpillar,linprim_Caterpillar_000057.png,SSIM,0.7041210532188416,0.5668547749519348,0.13726627826690674
linprim,tnt,Caterpillar,linprim_Caterpillar_000065.png,SSIM,0.6784973740577698,0.5422240495681763,0.1362733244895935
linprim,tnt,Caterpillar,linprim_Caterpillar_000073.png,SSIM,0.6770855188369751,0.5672184824943542,0.10986703634262085
linprim,tnt,Caterpillar,linprim_Caterpillar_000081.png,SSIM,0.774795651435852,0.6740227341651917,0.1007729172706604
linprim,tnt,Caterpillar,linprim_Caterpillar_000089.png,SSIM,0.7795929908752441,0.6595050692558289,0.12008792161941528
linprim,tnt,Caterpillar,linprim_Caterpillar_000097.png,SSIM,0.7135868072509766,0.5432423949241638,0.17034441232681274
linprim,tnt,Caterpillar,linprim_Caterpillar_000105.png,SSIM,0.7125135660171509,0.5949430465698242,0.11757051944732666
linprim,tnt,Caterpillar,linprim_Caterpillar_000113.png,SSIM,0.7343860864639282,0.6340447068214417,0.10034137964248657
linprim,tnt,Caterpillar,linprim_Caterpillar_000121.png,SSIM,0.7507019639015198,0.6299594044685364,0.1207425594329834
linprim,tnt,Caterpillar,linprim_Caterpillar_000129.png,SSIM,0.6915189027786255,0.5949147343635559,0.09660416841506958
linprim,tnt,Caterpillar,linprim_Caterpillar_000137.png,SSIM,0.833850622177124,0.7717399001121521,0.062110722064971924
